Region,Region Code,Province,Province Code,City,City Code,Barangay,Barangay Code
Region II,020000000,Cagayan,021500000,Sanchez-Mira,021522000,Tokitok,021522019
Region II,020000000,Cagayan,021500000,Santa Ana,021523000,Casagan,021523001
Region II,020000000,Cagayan,021500000,Santa Ana,021523000,Casambalangan,021523002
Region II,020000000,Cagayan,021500000,Santa Ana,021523000,Centro (Pob.),021523003
Region II,020000000,Cagayan,021500000,Santa Ana,021523000,Diora-Zinungan,021523004
Region II,020000000,Cagayan,021500000,Santa Ana,021523000,Dungeg,021523005
Region II,020000000,Cagayan,021500000,Santa Ana,021523000,Kapanikian,021523006
Region II,020000000,Cagayan,021500000,Santa Ana,021523000,Marede,021523007
Region II,020000000,Cagayan,021500000,Santa Ana,021523000,Palawig,021523008
Region II,020000000,Cagayan,021500000,Santa Ana,021523000,Batu-Parada,021523009
Region II,020000000,Cagayan,021500000,Santa Ana,021523000,Patunungan,021523010
Region II,020000000,Cagayan,021500000,Santa Ana,021523000,Rapuli,021523011
Region II,020000000,Cagayan,021500000,Santa Ana,021523000,San Vicente,021523012
Region II,020000000,Cagayan,021500000,Santa Ana,021523000,Santa Clara,021523013
Region II,020000000,Cagayan,021500000,Santa Ana,021523000,Santa Cruz,021523014
Region II,020000000,Cagayan,021500000,Santa Ana,021523000,Visitacion (Pob.),021523015
Region II,020000000,Cagayan,021500000,Santa Ana,021523000,Tangatan,021523016
Region II,020000000,Cagayan,021500000,Santa Praxedes,021524000,Cadongdongan,021524001
Region II,020000000,Cagayan,021500000,Santa Praxedes,021524000,Capacuan,021524002
Region II,020000000,Cagayan,021500000,Santa Praxedes,021524000,Centro I (Pob.),021524003
Region II,020000000,Cagayan,021500000,Santa Praxedes,021524000,Centro II (Pob.),021524004
Region II,020000000,Cagayan,021500000,Santa Praxedes,021524000,Macatel,021524005
Region II,020000000,Cagayan,021500000,Santa Praxedes,021524000,Portabaga,021524008
Region II,020000000,Cagayan,021500000,Santa Praxedes,021524000,San Juan,021524009
Region II,020000000,Cagayan,021500000,Santa Praxedes,021524000,San Miguel,021524010
Region II,020000000,Cagayan,021500000,Santa Praxedes,021524000,Salungsong,021524011
Region II,020000000,Cagayan,021500000,Santa Praxedes,021524000,Sicul,021524012
Region II,020000000,Cagayan,021500000,Santa Teresita,021525000,Alucao,021525001
Region II,020000000,Cagayan,021500000,Santa Teresita,021525000,Buyun,021525002
Region II,020000000,Cagayan,021500000,Santa Teresita,021525000,Centro East (Pob.),021525003
Region II,020000000,Cagayan,021500000,Santa Teresita,021525000,Dungeg,021525004
Region II,020000000,Cagayan,021500000,Santa Teresita,021525000,Luga,021525005
Region II,020000000,Cagayan,021500000,Santa Teresita,021525000,Masi,021525006
Region II,020000000,Cagayan,021500000,Santa Teresita,021525000,Mission,021525007
Region II,020000000,Cagayan,021500000,Santa Teresita,021525000,Simpatuyo,021525011
Region II,020000000,Cagayan,021500000,Santa Teresita,021525000,Villa,021525012
Region II,020000000,Cagayan,021500000,Santa Teresita,021525000,Aridowen,021525013
Region II,020000000,Cagayan,021500000,Santa Teresita,021525000,Caniugan,021525014
Region II,020000000,Cagayan,021500000,Santa Teresita,021525000,Centro West,021525015
Region II,020000000,Cagayan,021500000,Santa Teresita,021525000,Simbaluca,021525016
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Abariongan Ruar,021526001
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Abariongan Uneg,021526002
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Balagan,021526003
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Balanni,021526004
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Cabayo,021526006
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Calapangan,021526007
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Calassitan,021526008
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Campo,021526009
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Centro Norte (Pob.),021526010
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Centro Sur (Pob.),021526011
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Dungao,021526012
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Lattac,021526014
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Lipatan,021526015
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Lubo,021526016
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Mabitbitnong,021526017
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Mapitac,021526018
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Masical,021526019
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Matalao,021526020
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Nag-uma,021526021
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Namuccayan,021526022
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Niug Norte,021526023
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Niug Sur,021526024
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Palusao,021526025
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,San Manuel,021526026
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,San Roque,021526027
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Santa Felicitas,021526028
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Santa Maria,021526029
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Sidiran,021526030
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Tabang,021526031
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Tamucco,021526032
Region II,020000000,Cagayan,021500000,Santo Niño,021526000,Virginia,021526033
Region II,020000000,Cagayan,021500000,Solana,021527000,Andarayan North,021527001
Region II,020000000,Cagayan,021500000,Solana,021527000,Lannig,021527002
Region II,020000000,Cagayan,021500000,Solana,021527000,Bangag,021527003
Region II,020000000,Cagayan,021500000,Solana,021527000,Bantay,021527004
Region II,020000000,Cagayan,021500000,Solana,021527000,Basi East,021527005
Region II,020000000,Cagayan,021500000,Solana,021527000,Bauan East,021527006
Region II,020000000,Cagayan,021500000,Solana,021527000,Cadaanan,021527007
Region II,020000000,Cagayan,021500000,Solana,021527000,Calamagui,021527008
Region II,020000000,Cagayan,021500000,Solana,021527000,Carilucud,021527009
Region II,020000000,Cagayan,021500000,Solana,021527000,Cattaran,021527010
Region II,020000000,Cagayan,021500000,Solana,021527000,Centro Northeast (Pob.),021527011
Region II,020000000,Cagayan,021500000,Solana,021527000,Centro Northwest (Pob.),021527012
Region II,020000000,Cagayan,021500000,Solana,021527000,Centro Southeast (Pob.),021527013
Region II,020000000,Cagayan,021500000,Solana,021527000,Centro Southwest (Pob.),021527014
Region II,020000000,Cagayan,021500000,Solana,021527000,Lanna,021527015
Region II,020000000,Cagayan,021500000,Solana,021527000,Lingu,021527016
Region II,020000000,Cagayan,021500000,Solana,021527000,Maguirig,021527017
Region II,020000000,Cagayan,021500000,Solana,021527000,Nabbotuan,021527018
Region II,020000000,Cagayan,021500000,Solana,021527000,Nangalisan,021527019
Region II,020000000,Cagayan,021500000,Solana,021527000,Natappian East,021527020
Region II,020000000,Cagayan,021500000,Solana,021527000,Padul,021527021
Region II,020000000,Cagayan,021500000,Solana,021527000,Palao,021527022
Region II,020000000,Cagayan,021500000,Solana,021527000,Parug-parug,021527023
Region II,020000000,Cagayan,021500000,Solana,021527000,Pataya,021527024
Region II,020000000,Cagayan,021500000,Solana,021527000,Sampaguita,021527025
Region II,020000000,Cagayan,021500000,Solana,021527000,Maddarulug,021527026
Region II,020000000,Cagayan,021500000,Solana,021527000,Ubong,021527030
Region II,020000000,Cagayan,021500000,Solana,021527000,Dassun,021527033
Region II,020000000,Cagayan,021500000,Solana,021527000,Furagui,021527034
Region II,020000000,Cagayan,021500000,Solana,021527000,Gadu,021527035
Region II,020000000,Cagayan,021500000,Solana,021527000,Iraga,021527036
Region II,020000000,Cagayan,021500000,Solana,021527000,Andarayan South,021527037
Region II,020000000,Cagayan,021500000,Solana,021527000,Basi West,021527038
Region II,020000000,Cagayan,021500000,Solana,021527000,Bauan West,021527039
Region II,020000000,Cagayan,021500000,Solana,021527000,Calillauan,021527040
Region II,020000000,Cagayan,021500000,Solana,021527000,Gen. Eulogio Balao,021527041
Region II,020000000,Cagayan,021500000,Solana,021527000,Natappian West,021527042
Region II,020000000,Cagayan,021500000,Solana,021527000,Malalam-Malacabibi,021527043
Region II,020000000,Cagayan,021500000,Tuao,021528000,Accusilian,021528001
Region II,020000000,Cagayan,021500000,Tuao,021528000,Alabiao,021528002
Region II,020000000,Cagayan,021500000,Tuao,021528000,Alabug,021528003
Region II,020000000,Cagayan,021500000,Tuao,021528000,Angang,021528004
Region II,020000000,Cagayan,021500000,Tuao,021528000,Bagumbayan,021528005
Region II,020000000,Cagayan,021500000,Tuao,021528000,Barancuag,021528006
Region II,020000000,Cagayan,021500000,Tuao,021528000,Battung,021528007
Region II,020000000,Cagayan,021500000,Tuao,021528000,Bicok,021528008
Region II,020000000,Cagayan,021500000,Tuao,021528000,Bugnay,021528009
Region II,020000000,Cagayan,021500000,Tuao,021528000,Bulagao,021528010
Region II,020000000,Cagayan,021500000,Tuao,021528000,Cagumitan,021528011
Region II,020000000,Cagayan,021500000,Tuao,021528000,Cato,021528012
Region II,020000000,Cagayan,021500000,Tuao,021528000,Culung,021528013
Region II,020000000,Cagayan,021500000,Tuao,021528000,Dagupan,021528014
Region II,020000000,Cagayan,021500000,Tuao,021528000,Fugu,021528015
Region II,020000000,Cagayan,021500000,Tuao,021528000,Lakambini,021528016
Region II,020000000,Cagayan,021500000,Tuao,021528000,Lallayug,021528017
Region II,020000000,Cagayan,021500000,Tuao,021528000,Malummin,021528019
Region II,020000000,Cagayan,021500000,Tuao,021528000,Mambacag,021528020
Region II,020000000,Cagayan,021500000,Tuao,021528000,San Vicente,021528021
Region II,020000000,Cagayan,021500000,Tuao,021528000,Mungo,021528022
Region II,020000000,Cagayan,021500000,Tuao,021528000,Naruangan,021528023
Region II,020000000,Cagayan,021500000,Tuao,021528000,Palca,021528024
Region II,020000000,Cagayan,021500000,Tuao,021528000,Pata,021528025
Region II,020000000,Cagayan,021500000,Tuao,021528000,San Juan,021528026
Region II,020000000,Cagayan,021500000,Tuao,021528000,San Luis,021528027
Region II,020000000,Cagayan,021500000,Tuao,021528000,Santo Tomas,021528028
Region II,020000000,Cagayan,021500000,Tuao,021528000,Taribubu,021528029
Region II,020000000,Cagayan,021500000,Tuao,021528000,Villa Laida,021528030
Region II,020000000,Cagayan,021500000,Tuao,021528000,Poblacion I,021528031
Region II,020000000,Cagayan,021500000,Tuao,021528000,Poblacion II,021528032
Region II,020000000,Cagayan,021500000,Tuao,021528000,Malalinta,021528033
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Annafunan East,021529001
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Atulayan Norte,021529002
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Bagay,021529003
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Centro 1 (Pob.),021529005
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Centro 4 (Pob.),021529006
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Centro 5 (Pob.),021529007
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Centro 6 (Pob.),021529008
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Centro 7 (Pob.),021529009
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Centro 8 (Pob.),021529010
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Centro 9 (Pob.),021529011
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Centro 10 (Pob.),021529013
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Centro 11 (Pob.),021529014
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Buntun,021529015
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Caggay,021529016
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Capatan,021529017
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Carig,021529018
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Caritan Norte,021529019
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Caritan Sur,021529020
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Cataggaman Nuevo,021529021
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Cataggaman Viejo,021529022
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Gosi Norte,021529023
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Larion Alto,021529024
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Larion Bajo,021529025
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Libag Norte,021529026
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Linao East,021529027
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Namabbalan Norte,021529029
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Pallua Norte,021529030
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Pengue,021529031
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Tagga,021529032
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Tanza,021529033
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Ugac Norte,021529034
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Centro 2 (Pob.),021529035
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Centro 3 (Pob.),021529036
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Centro 12 (Pob.),021529037
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Annafunan West,021529038
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Atulayan Sur,021529039
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Caritan Centro,021529040
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Cataggaman Pardo,021529041
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Dadda,021529042
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Gosi Sur,021529043
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Leonarda,021529044
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Libag Sur,021529045
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Linao Norte,021529046
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Linao West,021529047
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Namabbalan Sur,021529048
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Pallua Sur,021529049
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Reyes,021529050
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,San Gabriel,021529051
Region II,020000000,Cagayan,021500000,Tuguegarao City,021529000,Ugac Sur,021529052
Region II,020000000,Isabela,023100000,Alicia,023101000,Amistad,023101001
Region II,020000000,Isabela,023100000,Alicia,023101000,Antonino (Pob.),023101002
Region II,020000000,Isabela,023100000,Alicia,023101000,Apanay,023101003
Region II,020000000,Isabela,023100000,Alicia,023101000,Aurora,023101004
Region II,020000000,Isabela,023100000,Alicia,023101000,Bagnos,023101005
Region II,020000000,Isabela,023100000,Alicia,023101000,Bagong Sikat,023101006
Region II,020000000,Isabela,023100000,Alicia,023101000,Bantug-Petines,023101007
Region II,020000000,Isabela,023100000,Alicia,023101000,Bonifacio,023101008
Region II,020000000,Isabela,023100000,Alicia,023101000,Burgos,023101009
Region II,020000000,Isabela,023100000,Alicia,023101000,Calaocan (Pob.),023101010
Region II,020000000,Isabela,023100000,Alicia,023101000,Callao,023101011
Region II,020000000,Isabela,023100000,Alicia,023101000,Dagupan,023101012
Region II,020000000,Isabela,023100000,Alicia,023101000,Inanama,023101013
Region II,020000000,Isabela,023100000,Alicia,023101000,Linglingay,023101014
Region II,020000000,Isabela,023100000,Alicia,023101000,M.H. del Pilar,023101015
Region II,020000000,Isabela,023100000,Alicia,023101000,Mabini,023101016
Region II,020000000,Isabela,023100000,Alicia,023101000,Magsaysay (Pob.),023101017
Region II,020000000,Isabela,023100000,Alicia,023101000,Mataas na Kahoy,023101018
Region II,020000000,Isabela,023100000,Alicia,023101000,Paddad,023101019
Region II,020000000,Isabela,023100000,Alicia,023101000,Rizal,023101020
Region II,020000000,Isabela,023100000,Alicia,023101000,Rizaluna,023101021
Region II,020000000,Isabela,023100000,Alicia,023101000,Salvacion,023101022
Region II,020000000,Isabela,023100000,Alicia,023101000,San Antonio (Pob.),023101023
Region II,020000000,Isabela,023100000,Alicia,023101000,San Fernando,023101024
Region II,020000000,Isabela,023100000,Alicia,023101000,San Francisco,023101025
Region II,020000000,Isabela,023100000,Alicia,023101000,San Juan,023101026
Region II,020000000,Isabela,023100000,Alicia,023101000,San Pablo,023101027
Region II,020000000,Isabela,023100000,Alicia,023101000,San Pedro,023101028
Region II,020000000,Isabela,023100000,Alicia,023101000,Santa Cruz,023101029
Region II,020000000,Isabela,023100000,Alicia,023101000,Santa Maria,023101030
Region II,020000000,Isabela,023100000,Alicia,023101000,Santo Domingo,023101031
Region II,020000000,Isabela,023100000,Alicia,023101000,Santo Tomas,023101032
Region II,020000000,Isabela,023100000,Alicia,023101000,Victoria,023101033
Region II,020000000,Isabela,023100000,Alicia,023101000,Zamora,023101034
Region II,020000000,Isabela,023100000,Angadanan,023102000,Allangigan,023102001
Region II,020000000,Isabela,023100000,Angadanan,023102000,Aniog,023102002
Region II,020000000,Isabela,023100000,Angadanan,023102000,Baniket,023102003
Region II,020000000,Isabela,023100000,Angadanan,023102000,Bannawag,023102004
Region II,020000000,Isabela,023100000,Angadanan,023102000,Bantug,023102005
Region II,020000000,Isabela,023100000,Angadanan,023102000,Barangcuag,023102006
Region II,020000000,Isabela,023100000,Angadanan,023102000,Baui,023102007
Region II,020000000,Isabela,023100000,Angadanan,023102000,Bonifacio,023102008
Region II,020000000,Isabela,023100000,Angadanan,023102000,Buenavista,023102009
Region II,020000000,Isabela,023100000,Angadanan,023102000,Bunnay,023102010
Region II,020000000,Isabela,023100000,Angadanan,023102000,Calabayan-Minanga,023102011
Region II,020000000,Isabela,023100000,Angadanan,023102000,Calaccab,023102012
Region II,020000000,Isabela,023100000,Angadanan,023102000,Calaocan,023102013
Region II,020000000,Isabela,023100000,Angadanan,023102000,Kalusutan,023102014
Region II,020000000,Isabela,023100000,Angadanan,023102000,Campanario,023102015
Region II,020000000,Isabela,023100000,Angadanan,023102000,Canangan,023102016
Region II,020000000,Isabela,023100000,Angadanan,023102000,Centro I (Pob.),023102017
Region II,020000000,Isabela,023100000,Angadanan,023102000,Centro II (Pob.),023102018
Region II,020000000,Isabela,023100000,Angadanan,023102000,Centro III (Pob.),023102019
Region II,020000000,Isabela,023100000,Angadanan,023102000,Consular,023102020
Region II,020000000,Isabela,023100000,Angadanan,023102000,Cumu,023102021
Region II,020000000,Isabela,023100000,Angadanan,023102000,Dalakip,023102022
Region II,020000000,Isabela,023100000,Angadanan,023102000,Dalenat,023102023
Region II,020000000,Isabela,023100000,Angadanan,023102000,Dipaluda,023102024
Region II,020000000,Isabela,023100000,Angadanan,023102000,Duroc,023102025
Region II,020000000,Isabela,023100000,Angadanan,023102000,Lourdes,023102026
Region II,020000000,Isabela,023100000,Angadanan,023102000,Esperanza,023102027
Region II,020000000,Isabela,023100000,Angadanan,023102000,Fugaru,023102028
Region II,020000000,Isabela,023100000,Angadanan,023102000,Liwliwa,023102029
Region II,020000000,Isabela,023100000,Angadanan,023102000,Ingud Norte,023102030
Region II,020000000,Isabela,023100000,Angadanan,023102000,Ingud Sur,023102031
Region II,020000000,Isabela,023100000,Angadanan,023102000,La Suerte,023102032
Region II,020000000,Isabela,023100000,Angadanan,023102000,Lomboy,023102033
Region II,020000000,Isabela,023100000,Angadanan,023102000,Loria,023102034
Region II,020000000,Isabela,023100000,Angadanan,023102000,Mabuhay,023102035
Region II,020000000,Isabela,023100000,Angadanan,023102000,Macalauat,023102036
Region II,020000000,Isabela,023100000,Angadanan,023102000,Macaniao,023102037
Region II,020000000,Isabela,023100000,Angadanan,023102000,Malannao,023102038
Region II,020000000,Isabela,023100000,Angadanan,023102000,Malasin,023102039
Region II,020000000,Isabela,023100000,Angadanan,023102000,Mangandingay,023102040
Region II,020000000,Isabela,023100000,Angadanan,023102000,Minanga Proper,023102041
Region II,020000000,Isabela,023100000,Angadanan,023102000,Pappat,023102042
Region II,020000000,Isabela,023100000,Angadanan,023102000,Pissay,023102043
Region II,020000000,Isabela,023100000,Angadanan,023102000,Ramona,023102044
Region II,020000000,Isabela,023100000,Angadanan,023102000,Rancho Bassit,023102045
Region II,020000000,Isabela,023100000,Angadanan,023102000,Rang-ayan,023102046
Region II,020000000,Isabela,023100000,Angadanan,023102000,Salay,023102047
Region II,020000000,Isabela,023100000,Angadanan,023102000,San Ambrocio,023102048
Region II,020000000,Isabela,023100000,Angadanan,023102000,San Guillermo,023102049
Region II,020000000,Isabela,023100000,Angadanan,023102000,San Isidro,023102050
Region II,020000000,Isabela,023100000,Angadanan,023102000,San Marcelo,023102051
Region II,020000000,Isabela,023100000,Angadanan,023102000,San Roque,023102052
Region II,020000000,Isabela,023100000,Angadanan,023102000,San Vicente,023102053
Region II,020000000,Isabela,023100000,Angadanan,023102000,Santo Niño,023102054
Region II,020000000,Isabela,023100000,Angadanan,023102000,Saranay,023102055
Region II,020000000,Isabela,023100000,Angadanan,023102000,Sinabbaran,023102056
Region II,020000000,Isabela,023100000,Angadanan,023102000,Victory,023102058
Region II,020000000,Isabela,023100000,Angadanan,023102000,Viga,023102059
Region II,020000000,Isabela,023100000,Angadanan,023102000,Villa Domingo,023102060
Region II,020000000,Isabela,023100000,Aurora,023103000,Apiat,023103001
Region II,020000000,Isabela,023100000,Aurora,023103000,Bagnos,023103002
Region II,020000000,Isabela,023100000,Aurora,023103000,Bagong Tanza,023103003
Region II,020000000,Isabela,023100000,Aurora,023103000,Ballesteros,023103004
Region II,020000000,Isabela,023100000,Aurora,023103000,Bannagao,023103005
Region II,020000000,Isabela,023100000,Aurora,023103000,Bannawag,023103006
Region II,020000000,Isabela,023100000,Aurora,023103000,Bolinao,023103007
Region II,020000000,Isabela,023100000,Aurora,023103000,Caipilan,023103008
Region II,020000000,Isabela,023100000,Aurora,023103000,Camarunggayan,023103009
Region II,020000000,Isabela,023100000,Aurora,023103000,Dalig-Kalinga,023103010
Region II,020000000,Isabela,023100000,Aurora,023103000,Diamantina,023103011
Region II,020000000,Isabela,023100000,Aurora,023103000,Divisoria,023103012
Region II,020000000,Isabela,023100000,Aurora,023103000,Esperanza East,023103013
Region II,020000000,Isabela,023100000,Aurora,023103000,Esperanza West,023103014
Region II,020000000,Isabela,023100000,Aurora,023103000,Kalabaza,023103015
Region II,020000000,Isabela,023100000,Aurora,023103000,Rizaluna,023103016
Region II,020000000,Isabela,023100000,Aurora,023103000,Macatal,023103017
Region II,020000000,Isabela,023100000,Aurora,023103000,Malasin,023103018
Region II,020000000,Isabela,023100000,Aurora,023103000,Nampicuan,023103019
Region II,020000000,Isabela,023100000,Aurora,023103000,Villa Nuesa,023103020
Region II,020000000,Isabela,023100000,Aurora,023103000,Panecien,023103021
Region II,020000000,Isabela,023100000,Aurora,023103000,San Andres,023103022
Region II,020000000,Isabela,023100000,Aurora,023103000,San Jose (Pob.),023103023
Region II,020000000,Isabela,023100000,Aurora,023103000,San Rafael,023103024
Region II,020000000,Isabela,023100000,Aurora,023103000,San Ramon,023103025
Region II,020000000,Isabela,023100000,Aurora,023103000,Santa Rita,023103026
Region II,020000000,Isabela,023100000,Aurora,023103000,Santa Rosa,023103027
Region II,020000000,Isabela,023100000,Aurora,023103000,Saranay,023103028
Region II,020000000,Isabela,023100000,Aurora,023103000,Sili,023103029
Region II,020000000,Isabela,023100000,Aurora,023103000,Victoria,023103030
Region II,020000000,Isabela,023100000,Aurora,023103000,Villa Fugu,023103031
Region II,020000000,Isabela,023100000,Aurora,023103000,San Juan (Pob.),023103032
Region II,020000000,Isabela,023100000,Aurora,023103000,San Pedro-San Pablo (Pob.),023103033
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Andabuen,023104001
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Ara,023104002
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Binogtungan,023104003
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Capuseran,023104004
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Dagupan,023104005
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Danipa,023104006
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,District II (Pob.),023104007
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Gomez,023104008
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Guilingan,023104009
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,La Salette,023104010
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Makindol,023104011
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Maluno Norte,023104012
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Maluno Sur,023104013
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Nacalma,023104014
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,New Magsaysay,023104015
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,District I (Pob.),023104016
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Punit,023104017
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,San Carlos,023104018
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,San Francisco,023104019
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Santa Cruz,023104021
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Sevillana,023104022
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Sinipit,023104023
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Lucban,023104024
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Villaluz,023104025
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Yeban Norte,023104026
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Yeban Sur,023104027
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Santiago,023104028
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Placer,023104029
Region II,020000000,Isabela,023100000,Benito Soliven,023104000,Balliao,023104030
Region II,020000000,Isabela,023100000,Burgos,023105000,Bacnor East,023105001
Region II,020000000,Isabela,023100000,Burgos,023105000,Bacnor West,023105002
Region II,020000000,Isabela,023100000,Burgos,023105000,Caliguian (Pob.),023105004
Region II,020000000,Isabela,023100000,Burgos,023105000,Catabban,023105005
Region II,020000000,Isabela,023100000,Burgos,023105000,Cullalabo Del Norte,023105006
Region II,020000000,Isabela,023100000,Burgos,023105000,Cullalabo San Antonio,023105007
Region II,020000000,Isabela,023100000,Burgos,023105000,Cullalabo Del Sur,023105008
Region II,020000000,Isabela,023100000,Burgos,023105000,Dalig,023105009
Region II,020000000,Isabela,023100000,Burgos,023105000,Malasin,023105012
Region II,020000000,Isabela,023100000,Burgos,023105000,Masigun,023105013
Region II,020000000,Isabela,023100000,Burgos,023105000,Raniag,023105014
Region II,020000000,Isabela,023100000,Burgos,023105000,San Bonifacio,023105015
Region II,020000000,Isabela,023100000,Burgos,023105000,San Miguel,023105016
Region II,020000000,Isabela,023100000,Burgos,023105000,San Roque,023105017
Region II,020000000,Isabela,023100000,Cabagan,023106000,Aggub,023106001
Region II,020000000,Isabela,023100000,Cabagan,023106000,Anao,023106002
